Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
100.0,100.0,100.0,2054,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2055,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2056,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2057,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2058,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2059,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2060,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2061,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2062,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2063,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2064,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2065,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2066,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2067,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2068,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2069,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2070,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2071,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2072,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2073,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2074,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2075,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2076,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2077,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2078,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2079,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2080,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2081,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2082,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2083,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2084,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2085,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2086,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2087,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2088,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2089,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2090,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2091,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2092,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2093,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2094,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2095,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2096,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2097,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2098,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2099,SanitAccessImproved,ALB,100.0
100.0,100.0,100.0,2100,SanitAccessImproved,ALB,100.0
99.92,99.92,99.92,2019,SanitAccessImproved,ARE,99.92
99.92,99.92,99.92,2020,SanitAccessImproved,ARE,99.92
99.92,99.92,99.92,2021,SanitAccessImproved,ARE,99.92
99.92,99.92,99.92,2022,SanitAccessImproved,ARE,99.92
99.92,99.92,99.92,2023,SanitAccessImproved,ARE,99.92
99.97,99.97,99.97,2024,SanitAccessImproved,ARE,99.97
100.0,100.0,100.0,2025,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2026,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2027,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2028,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2029,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2030,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2031,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2032,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2033,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2034,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2035,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2036,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2037,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2038,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2039,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2040,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2041,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2042,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2043,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2044,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2045,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2046,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2047,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2048,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2049,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2050,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2051,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2052,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2053,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2054,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2055,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2056,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2057,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2058,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2059,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2060,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2061,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2062,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2063,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2064,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2065,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2066,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2067,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2068,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2069,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2070,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2071,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2072,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2073,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2074,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2075,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2076,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2077,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2078,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2079,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2080,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2081,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2082,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2083,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2084,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2085,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2086,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2087,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2088,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2089,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2090,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2091,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2092,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2093,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2094,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2095,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2096,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2097,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2098,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2099,SanitAccessImproved,ARE,100.0
100.0,100.0,100.0,2100,SanitAccessImproved,ARE,100.0
97.4,97.4,97.4,2019,SanitAccessImproved,ARG,97.4
97.41,97.41,97.41,2020,SanitAccessImproved,ARG,97.41
97.42,97.42,97.42,2021,SanitAccessImproved,ARG,97.42
97.43,97.43,97.43,2022,SanitAccessImproved,ARG,97.43
97.44,97.44,97.44,2023,SanitAccessImproved,ARG,97.44
97.44,97.44,97.44,2024,SanitAccessImproved,ARG,97.44
97.44,97.52,97.52,2025,SanitAccessImproved,ARG,97.44
97.44,97.65,97.65,2026,SanitAccessImproved,ARG,97.44
97.44,97.84,97.84,2027,SanitAccessImproved,ARG,97.44
97.44,98.07,98.07,2028,SanitAccessImproved,ARG,97.44
97.44,98.32,98.32,2029,SanitAccessImproved,ARG,97.44
97.44,98.58,98.58,2030,SanitAccessImproved,ARG,97.44
97.44,98.83,98.83,2031,SanitAccessImproved,ARG,97.44
97.44,99.06,99.06,2032,SanitAccessImproved,ARG,97.44
97.44,99.27,99.27,2033,SanitAccessImproved,ARG,97.44
97.44,99.44,99.44,2034,SanitAccessImproved,ARG,97.44
97.44,99.59,99.59,2035,SanitAccessImproved,ARG,97.44
97.44,99.7,99.7,2036,SanitAccessImproved,ARG,97.44
97.44,99.79,99.79,2037,SanitAccessImproved,ARG,97.44
97.44,99.85,99.85,2038,SanitAccessImproved,ARG,97.44
97.44,99.9,99.9,2039,SanitAccessImproved,ARG,97.44
97.44,99.93,99.93,2040,SanitAccessImproved,ARG,97.44
97.44,99.96,99.96,2041,SanitAccessImproved,ARG,97.44
97.44,99.97,99.97,2042,SanitAccessImproved,ARG,97.44
97.44,99.98,99.98,2043,SanitAccessImproved,ARG,97.44
97.44,99.99,99.99,2044,SanitAccessImproved,ARG,97.44
97.44,99.99,99.99,2045,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2046,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2047,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2048,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2049,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2050,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2051,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2052,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2053,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2054,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2055,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2056,SanitAccessImproved,ARG,97.44
97.44,100.0,100.0,2057,SanitAccessImproved,ARG,97.44
97.43,100.0,100.0,2058,SanitAccessImproved,ARG,97.44
97.43,100.0,100.0,2059,SanitAccessImproved,ARG,97.45
97.43,100.0,100.0,2060,SanitAccessImproved,ARG,97.45
97.43,100.0,100.0,2061,SanitAccessImproved,ARG,97.45
97.43,100.0,100.0,2062,SanitAccessImproved,ARG,97.46
97.43,100.0,100.0,2063,SanitAccessImproved,ARG,97.47
97.43,100.0,100.0,2064,SanitAccessImproved,ARG,97.48
97.43,100.0,100.0,2065,SanitAccessImproved,ARG,97.49
97.44,100.0,100.0,2066,SanitAccessImproved,ARG,97.5
97.45,100.0,100.0,2067,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2068,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2069,SanitAccessImproved,ARG,97.51
97.47,100.0,100.0,2070,SanitAccessImproved,ARG,97.51
97.47,100.0,100.0,2071,SanitAccessImproved,ARG,97.51
97.47,100.0,100.0,2072,SanitAccessImproved,ARG,97.51
97.47,100.0,100.0,2073,SanitAccessImproved,ARG,97.51
97.47,100.0,100.0,2074,SanitAccessImproved,ARG,97.51
97.47,100.0,100.0,2075,SanitAccessImproved,ARG,97.51
97.47,100.0,100.0,2076,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2077,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2078,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2079,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2080,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2081,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2082,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2083,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2084,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2085,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2086,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2087,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2088,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2089,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2090,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2091,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2092,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2093,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2094,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2095,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2096,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2097,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2098,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2099,SanitAccessImproved,ARG,97.51
97.46,100.0,100.0,2100,SanitAccessImproved,ARG,97.51
94.28,94.28,94.28,2019,SanitAccessImproved,ARM,94.28
94.52,94.52,94.52,2020,SanitAccessImproved,ARM,94.52
94.55,94.55,94.55,2021,SanitAccessImproved,ARM,94.55
94.59,94.59,94.59,2022,SanitAccessImproved,ARM,94.59
94.94,94.94,94.94,2023,SanitAccessImproved,ARM,94.94
95.1,95.1,95.1,2024,SanitAccessImproved,ARM,95.1
95.21,95.35,95.35,2025,SanitAccessImproved,ARM,95.21
95.24,95.66,95.66,2026,SanitAccessImproved,ARM,95.25
95.32,96.05,96.05,2027,SanitAccessImproved,ARM,95.35
95.48,96.51,96.51,2028,SanitAccessImproved,ARM,95.51
95.63,97.0,97.0,2029,SanitAccessImproved,ARM,95.67
